"machine","app","exec","args","ranks","modules","spack_env","exec_path","events","path","duration","PAPI_BR_INS","PAPI_LD_INS","PAPI_SR_INS","PAPI_TOT_INS","PAPI_L1_LDM","PAPI_L1_STM","PAPI_L2_LDM","PAPI_L2_STM","EPT","FP_ARITH:SCALAR_SINGLE","FP_ARITH:SCALAR_DOUBLE","ARITH","IO Bytes Read","IO Bytes Written","PAPI_MEM_WCY","REALTIME (sec)"
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod bj --groups 32 --arch sequential --legendre 2 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/67050809ad2a17bc6effc6448ce70acb', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/5740296133f18717456efe44ac7b077b', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/3d3a26f5435fe9441a43db27f1dfdebc', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/45366bb3c428e7bde07ff5ccd2630d8d']",0.0666,217437500.0,805625000.0,219812500.0,2051187500.0,2000000.0,4000000.0,0.0,0.0,0.0,898.03125,281950519.3125,89381829.46875,105844.71875,2107278.1875,37687500.0,0.25436696875000003
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod bj --groups 32 --arch sequential --legendre 3",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/9fa61ea5c80683142724335c00d945fb', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/717185819fbe9ce80b07f8b6f30b3927', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/958ce6289b8122e363301b4eb2366684', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/fdc9518353838159606f355a11073074']",0.15,62535714.28571428,310446428.5714286,66732142.85714286,718714285.7142857,4017857.142857143,1571428.5714285714,125000.0,71428.57142857142,0.0,10.4375,124791461.50892857,27118821.82142857,938.7232142857144,19688.723214285714,3928571.4285714286,0.07242599999999999
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod bj --groups 32 --arch sequential --legendre 3 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/1966a47ffd591892df49e077c354caaa', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/2f19ff72150724eb61a348ca30d341cd', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/98b0fa294b26848c8c4a316b9512db2b', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/3660e2afadeaed06e3a0987b0f1fc2e6']",0.0833,329875000.0,1248125000.0,323062500.0,3131375000.0,2312500.0,3875000.0,0.0,0.0,0.0,949.875,439373758.375,96042758.3125,105844.6875,2107278.1875,33812500.0,0.335811875
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod bj --groups 32 --arch sequential --legendre 4",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/e264c7f37978d019b224ef884c0e5fba', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/5bcc599ce37169cd8ae8514b2efd1938', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/71dbb827d8406f17d4b86753e954a341', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/ef60758422fde7d6e1bd3fd6daea55d3']",0.2166,94160714.28571428,458678571.4285714,97875000.0,1068553571.4285717,4875000.0,1571428.5714285714,160714.2857142857,71428.57142857142,0.0,9.303571428571429,179140880.1875,27140910.64285714,938.7321428571428,19688.723214285714,4625000.0,0.1007746785714286
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod bj --groups 32 --arch sequential --legendre 4 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/e002269dc950b7778efbb602d648d216', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/ed503002cde514b29876f5acb0d276e2', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/9f8ce8f1dcae45e0d94693d647f71845', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/b0fc3d93cd056dcf496883c62fe3c1fc']",0.0833,404125000.0,1702125000.0,412875000.0,4169125000.0,4000000.0,4000000.0,0.0,0.0,0.0,930.6875,629508420.21875,101969880.6875,105844.71875,2107278.1875,31437500.0,0.4405633125
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod bj --groups 8 --arch sequential --legendre 0",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/64f53615f10c58f21b9feb8a383ce98b', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/49151d18007b779c852d8b959cdc79e5', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/8e5ba32fb7315125694c6750a8690084', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/9445b16ceb28b8a047c403dc0f9e9e63']",0.0333,2214285.714285714,14392857.142857146,3517857.1428571427,30803571.42857143,553571.4285714285,392857.1428571429,0.0,17857.14285714286,0.0,7.678571428571429,8294193.571428573,6861066.1875,938.7142857142856,19688.714285714286,714285.7142857143,0.006305937499999997
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod bj --groups 8 --arch sequential --legendre 0 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/da90c0ab92a6d41987bc33b77c2b8b69', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/add8220288c87cc828e7861935515a3d', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/40aa30cfb058bc27c1ef86488fb16eca', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/bfab200eff18b5ad86e0463a9a4317c3']",0.0666,49875000.0,98750000.0,39500000.0,301125000.0,0.0,0.0,0.0,0.0,0.0,893.03125,29425713.28125,24067664.59375,105845.65625,2107278.21875,3562500.0,0.049698937500000005
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod bj --groups 8 --arch sequential --legendre 1",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/2cbd138dad007f3df5850746a32bc4a1', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/5ed868d7dab1f7ee414ef53aab3cb5cb', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/75c37bfcbbacc7dfe091f4ee056b0e64', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/f0660e6227a411c08e3cf05f07c41dbb']",0.0333,3500000.0,21571428.57142857,5464285.714285715,48482142.85714286,607142.8571428572,392857.1428571429,0.0,17857.14285714286,0.0,3.0625,11934530.36607143,6752163.241071427,938.7232142857144,19688.723214285714,732142.8571428572,0.0078110178571428575
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod bj --groups 8 --arch sequential --legendre 1 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/5aa852b37853b6c9d9193cd5142a5a97', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/9b9a10dfd56ad5fa197fcd615cece5b6', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/9ef5d786a81f194fcbf7a019a3c45e9c', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/258cf8871ac0ac16cd4945c346c80e67']",0.0666,54625000.0,124437500.0,46562500.0,364500000.0,0.0,0.0,0.0,0.0,0.0,929.9375,43568680.28125,23400858.78125,105845.65625,2107278.21875,3875000.0,0.055523218749999985
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod bj --groups 8 --arch sequential --legendre 2",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/8c1b6efc694a64285377c73f6306d116', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/d64999f6b408e0cdc05c32bb64e10283', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/04da03adbff138afbb5c7b2707aded57', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/0193914af9b2feeed4e34b7da101e602']",0.05,5821428.571428573,33785714.28571428,8714285.714285715,78571428.57142857,696428.5714285715,392857.1428571429,0.0,17857.14285714286,0.0,7.419642857142858,18066345.535714287,6801909.526785715,938.7232142857144,19688.73214285714,839285.7142857143,0.010055607142857142
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod bj --groups 8 --arch sequential --legendre 2 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/32434429abed524e556446c6164c6ed6', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/70d602adc5aad8d81bcaf11b03c607d5', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/cf773ca08a1a3688a5349e830740a14f', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/89f4e1c9cd25aae1ebd9940e632fea53']",0.0666,60812500.0,165937500.0,57812500.0,465687500.0,0.0,0.0,0.0,0.0,0.0,993.5625,65076544.9375,23808707.46875,102540.75,2107144.5625,3687500.0,0.06795231249999999
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod bj --groups 8 --arch sequential --legendre 3",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/583da314cf22d2e3b8c6fe86e224accb', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/9f194857c90ff19bcdd88aa40d37e1a5', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/0985d424d345932000318dbd4e0674f5', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/f7e7d7487e67026d35a62c67e68fd18f']",0.05,8821428.57142857,50535714.28571428,13250000.0,119857142.85714284,803571.4285714284,392857.1428571429,0.0,17857.14285714286,0.0,6.75,26582694.23214286,6816837.5625,938.7232142857144,19688.73214285714,928571.4285714284,0.013592116071428571
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod bj --groups 8 --arch sequential --legendre 3 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/f47b96ea0b4d51ef2fc6fe6c1c5f10fa', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/5060c77b8b2d6b9a99bffe189ecbc9f0', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/533b7fc9c611984f50f5608e0d84d144', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/d4857c3f219bcfdf547e6e223cdebce2']",0.0833,76750000.0,236437500.0,78312500.0,644750000.0,0.0,0.0,0.0,0.0,0.0,936.1875,95771777.0,23634809.96875,105877.65625,2107279.21875,4562500.0,0.08064953124999998
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod bj --groups 8 --arch sequential --legendre 4",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/b77f9e6d62a98130d99ae68a18fd6a82', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/087e14a737fd4b3156e71db5178e92df', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/9568d8cce2fd88f5986acdc21dee7042', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/7de95653deae0ef7d907c7df0f3b07f8']",0.05,12821428.57142857,72250000.0,19089285.714285716,173392857.14285713,1035714.2857142857,392857.1428571429,17857.14285714286,17857.14285714286,0.0,3.258928571428572,37543874.58928572,6781382.071428571,938.7321428571428,19688.723214285714,928571.4285714284,0.017497901785714292
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod bj --groups 8 --arch sequential --legendre 4 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/01291622520690d4b4dea411413765f8', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/1d065d94dc28ac592745499ee2e5c3f8', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/496851dbd895a0757d6f926291053f28', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/c85fb0c150c31c7b331ba960fdc3d8c4']",0.0666,90750000.0,315875000.0,100312500.0,840375000.0,0.0,0.0,0.0,0.0,0.0,909.5,134213780.6875,23493376.4375,105875.6875,2107279.15625,5062500.0,0.10054171875
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod sweep --groups 16 --arch sequential --legendre 0",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/2f39d268b2552e342ab70db3d814158b', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/60c7a435b0ffde2ab3a775db45c3345d', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/fa5656b7068f0f03d28db83bb0a8b60b', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/9a76593917562a4735340edb50776fed']",0.0333,2875000.0,28053571.42857143,5464285.714285715,51785714.28571428,1178571.4285714286,589285.7142857143,35714.28571428572,17857.14285714286,0.0,10.669642857142858,16730073.0625,13592711.30357143,938.7321428571428,19688.723214285714,1660714.2857142857,0.010158669642857145
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod sweep --groups 16 --arch sequential --legendre 0 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/008556db01c498b37bd56161ceb4ed7d', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/98d8833e7e3b616f9a62e58978f97234', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/73ac26ea130421c27763ef26400f3671', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/c8cb58e19a3e43c78dda0a4bc0c6cbcf']",0.0666,63937500.0,161312500.0,51375000.0,408812500.0,0.0,0.0,0.0,0.0,0.0,946.40625,60326422.625,49186230.8125,105877.65625,2107279.21875,17750000.0,0.07368237500000001
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod sweep --groups 16 --arch sequential --legendre 1",1,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/4586b31aec68ca596da7e165d60d742a', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/565d630c6488cbf3d8e5c812b5a4d489', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/93d62488dc35389fc33a56e89531e263', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/7e74a5ef9f3e01b13cc661d6d5b5808d']",0.05,6303571.428571427,45821428.57142858,9767857.142857144,94714285.71428572,1196428.5714285714,589285.7142857143,35714.28571428572,17857.14285714286,0.0,6.3392857142857135,24620163.5625,13582736.821428573,938.7232142857144,19688.723214285714,1714285.7142857143,0.014312803571428572
"ruby","kripke.exe","kripke.exe","--niter 10 --pmethod sweep --groups 16 --arch sequential --legendre 1 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi python/3.7.2","resource-equivalence-ruby","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-ruby/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e clx::FP_ARITH:SCALAR_SINGLE -e clx::FP_ARITH:SCALAR_DOUBLE -e clx::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/1a0d05f072f0ae0162edbc4aa1cdb3bd', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/793cc05235ddf8821f5b939a04e24fa6', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/54777712bc5588239a4aa0ca54292d8a', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/ruby/kripke.exe/ff42f3aa1aac98e53e98b56e723fc80c']",0.0666,74375000.0,222562500.0,66312500.0,555062500.0,0.0,0.0,0.0,0.0,0.0,864.78125,88676259.46875,47541901.65625,102541.65625,2107144.59375,15562500.0,0.08738825000000001
